uuid,book_title,commenter,Full_Mask_comment,answer_quote_text,answer_quote_idx,num_sents,close_reading_example,explanation_human,human_eval_set
25519188,aeneid_book6,Conington,"is stronger than ‘MASK MASK’ implying that the body is ready to die, and would die but for the resistance of the principle of life.",,732,0,,,
02430619,aeneid_book6,Conington,"from this influence of the body. ‘MASK MASK’ ‘MASK MASK’ ‘MASK MASK’ and ‘MASK’ form the fourfold division of ‘MASK’ in Cic. Tusc. 3. 11, the two first expressing the impression made by a great good, present or future, the two last that made by a great evil, present or future. The same division occurs Hor. 1 Ep. 6. 12, “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK” where, as here, it is used as a philosophical commonplace. Cerda traces it in the Greek philosophers, including Plato. ‘MASK’ = ‘MASK MASK’ as Henry observes, though he is hypercritical in condemning Heyne'sexplanation ‘MASK MASK’ which was doubtless meant, not as a lexicographical explanation, but merely as a substantial equivalent in the present context.",,733,0,,,
62716548,aeneid_book6,Conington,"In the small text of Virg. I had recalled ‘MASK’ with Henry, supposing it to be the reading of Pal.; but it is found only in two of Ribbeck's cursives and there from a correction, in inferior copies mentioned by Wagn., in the MSS. of Donatus, and in some copies of Serv. Thus the weight of authority is decidedly in favour of ‘MASK MASK’ which is actually found in Gud. a m. p. and some later copies, and is really supported by all those (Med., fragm. Vat., Rom., Pal., &c.) which read ‘MASK MASK’ See on 1. 211, MASK , 354 &c. ‘MASK’ is specially used of looking through darkness or seeing after blindness, as in MASK (which Virg. may have had in his mind), Cic. Fin. 4. 23, Suet. Ner. 19. In all of these places the MSS. seem to give ‘MASK MASK’ but modern critics will hardly agree with Wakef. on Lucr. l. c. in retaining ‘MASK’ on that account, and attempting to give it a sense which from analogy it appears incapable of bearing. Where the mistake is at once so easy and so commonly made, it is clearly one which may be corrected without the help of MSS., from a simple consideration of the requirements of the case. Henry denies the applicability of the sense here, but the language of the rest of the line seems to me distinctly to recommend it. ‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’ Cerda illustrates the comparison of the body to a dungeon, the origin of which is referred by Plato, Cratylus p. 400 c, to the Orphic school: MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK (sc. MASK ), MASK MASK MASK MASK MASK MASK MASK MASK MASK : MASK MASK MASK MASK , MASK MASK , MASK MASK . See Stallbaum l. c. and on Phaedo, p. 62 B.",,734,0,,,
95192427,aeneid_book6,Conington,"“MASK MASK” MASK . ‘MASK MASK’ seems to mean ‘MASK MASK MASK MASK’ ‘MASK’ being used by a kind of prolepsis: the words however might possibly mean ‘MASK MASK MASK MASK’ their day of death, nearly as MASK uses “MASK MASK MASK”",,735,0,,,
87492142,aeneid_book6,Conington,"MASK . ‘MASK MASK’ &c.: Heyne remarks that the natural sequence would have been “MASK MASK MASK MASK MASK MASK MASK” Virg. has chosen not only to couple a negative sentence to an affirmative by an ordinary copulative (for which Forb. comp. inter alia Ov. M. 13. 521 foll. “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK”), but to use the present ‘MASK’ where we should have expected the past ‘MASK’ in other words to express himself as if he were speaking of the soul when still in life, not of the soul after death.",,737,0,,,
42940466,aeneid_book6,Conington,"with ‘MASK MASK’ giving in fact the reason why these plagues become part of the being, viz. that they have grown together with it so long. “MASK MASK” below v. 746. ‘MASK MASK’ 1. 354 note. ‘MASK’ MASK . Fea's conj. ‘MASK’ is ingenious, but, as Henry remarks, quite unnecessary.",,738,0,,,
10974283,aeneid_book6,Conington,"MASK . See on v. 543 above. “MASK MASK” v. 527, where as here it is used of crime.",,739,0,,,
55765055,aeneid_book6,Conington,"11. 258, where there is a similar use of ‘MASK’ with a gen. of the offence. ‘MASK’ is explained of crucifixion by Cerda, whom Henry follows, perhaps rightly. He shows that MASK and ‘MASK’ were specially used in that sense (comp. St. Paul's application of MASK MASK MASK Gal. 3. 13 to crucifixion, the primary reference of the words being different, as is remarked by Ellicott in loco), and argues that ‘MASK’ points the same way. But it signifies little what was the precise image Virg. had before his mind, the real point being that the spirit is hung up in such a way as to secure its purification by air. Serv. refers to the ‘MASK’ in the festival of Bacchus ( MASK note, where the parallel is mentioned by anticipation): but Gossrau remarks that no one but Serv. seems to have connected these with purification, and that other traditional notices of them explain them differently. “MASK MASK” 10. 82. Henry ingeniously makes ‘MASK’ here the nom., supposing the meaning to be that the winds blow through the unsubstantial forms of the spirits: there would however be something awkward in the predicative epithet here, when we have already to connect ‘MASK’ closely with ‘MASK MASK’ and it is possible that the same meaning may be intended by the application of the epithet to the winds, which being thin and unsubstantial, are conceived of as the more penetrating. Notices of this threefold purification are cited by Cerda from Martianus Capella and St. Augustin: but it is not clear that they, any more than Serv., had any further authority for the custom than the present passage of Virg.",,740,0,,,
48177495,aeneid_book6,Conington,"“MASK MASK” 1. 118. The epithet shows the thoroughness of the purification. Gossrau comp. the words of Glaucus, Ov. M. 13. 952 foll.",,741,0,,,
50267541,aeneid_book6,Conington,"may either be an adj. or a participle. Gossrau understands it in the former sense, making ‘MASK MASK’ = ‘MASK MASK MASK MASK MASK MASK’ But this is hardly Virgilian, and is not sufficiently supported by 12. 242, “MASK MASK MASK MASK” On the other hand it is certainly harsh to understand ‘MASK MASK’ as ‘MASK MASK MASK MASK MASK’ but it seems not unlike Virg., and is perhaps justified by such inversions as 4. 477 note. For passive participles in Greek which may be explained on the principle of the cognate acc. see my note on Aesch. Choeph. 806. The force of ‘MASK’ is well illustrated by Forb. from Sen. Ep. 59, “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK” No other instance is quoted of ‘MASK’ in the sense of being removed by burning (for in MASK and Cic. de Div. 3. 3 the sense or reading seems more than doubtful): but such a use of the compound is abundantly defended from analogy, e. g. ‘MASK’ which just preceded, and “MASK MASK MASK MASK MASK MASK MASK” Cic. Planc. 4.",,742,0,,,
64389407,aeneid_book6,Conington,"These lines are among the hardest in Virg. The first sentence ‘MASK MASK MASK’ has puzzled the commentators perhaps more than it would have done had they sufficiently remembered Virg.'s fondness for artificial phrases. The general meaning evidently is ‘MASK MASK MASK MASK MASK MASK’ This Virg. has apparently chosen to express by saying ‘MASK MASK MASK MASK MASK MASK MASK’ the Manes, which appear to have been a sort of twofold genius belonging to each person (see on 4. 610), being regarded as separable from the person himself, and as subjecting him to inflictions: at the same time that Virg. probably intended to avail himself of other possible constructions, the cognate accusative, ‘MASK MASK MASK MASK’ and the accusative of definition, ‘MASK MASK MASK MASK MASK MASK’ The suggestion that the Genius is meant is made by Serv., but it seems better not to regard it as exhausting the meaning of the passage, as the Manes or Genius elsewhere appear to stand for the deified individual, and their visitations, as in 4. 610, take effect not on the individual himself but on his enemies. We are also helped by the consideration that elsewhere in Virg. the infernal powers are spoken of loosely as ‘MASK’ (10. 39., 12. 646, MASK , 505), though it would be too much to infer from this with Cerda and others that ‘MASK’ here simply = ‘MASK’ if it were only that the words so interpreted would be open to the objection made in the last sentence, the Furies of a person generally meaning not the Furies that punish a person, but those which, being his embodied curses, punish his enemies (see on 4. 384). It is true that there is a distinct instance where ‘MASK’ appears to be used for spiritual punishment, Stat. Theb. 8. 84, “MASK MASK MASK MASK MASK MASK MASK MASK” but this proves no more than that Stat. there as elsewhere ventured on an experiment in language in imitation, as he thought, of Virg. Professor Munro, Journal of Philology, vol. 2, pp. 145, 146 says, “‘ Quisque suos patimur Manis ’MASK MASK MASK MASK MASK‘we put on, bear the burden, each one of us good or bad, of his own manes or garb of death,’MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK‘ Donator atrae lucis , Alcide , tuum Diti remitte munus , ereptos mihi Restitue manis : inpius frustra invoco Mortem relictam . ’” The difficulty of what follows is greater. The words are easy, but it is not easy to see the appropriateness of the sentence to the context. As they stand, they appear to speak of a second purgation as going on in Elysium, which is in itself not a very likely thing, while the change of person from ‘MASK’ and ‘MASK’ to ‘MASK’ v. 750 has still to be accounted for. Jahn, whose explanation is approved by Forb., supposes that all the shades are sent into Elysium after their purgation, but that while the greater part only pass through on their way to Lethe, a few, of whom Anchises is one, are allowed to remain there and complete a still higher purification, as a prelude to a new and glorious life on earth. This is probably as plausible an explanation as is likely to be suggested of the passage as it stands, but the inconsistencies of it lie on the surface. Elysium, as has been said above, is not a natural place for purgation; it is evidently the everlasting reward of a good life, not a place of temporary sojourn previous to a return to earth: there is nothing in vv. 741, 742, as compared with vv. 745—747, to show that the degree of purification contemplated in the latter is intended to be higher than that in the former: the ‘MASK MASK’ of v. 748 are plainly parallel to the ‘MASK MASK’ of v. 745; and it can hardly be meant that the more highly purified spirits return to earth without a draught of Lethe. A general view of the context seems to require, as Heyne and some of the early editors, and more lately Henry, have seen, that the souls which are purified and sent back to earth should be distinguished from the select few who are purified and established in Elysium, and this the change of person decidedly favours. The words ‘MASK MASK MASK’ then, if not the previous clause, will refer to the latter, the whole of the following lines to the former, who, as being far the larger number, are spoken of as if they were the whole body. But this sense, though required by the context and favoured by the language, does not suit the order of the passage. Heyne and his contemporaries wished to get rid of the difficulty by transposing the two lines before us, which is Ribbeck's remedy; Henry thinks they are no more than an ordinary Virgilian parenthesis. The first suggestion appears to me as much too violent as the second is too lenient. The supposition of a confusion of the order introduced by the transcribers is at all times hazardous (see on MASK —205), and is exposed to unusual suspicion here, as the lines would still look awkward if placed, where alone they could be placed, after v. 747, so that Heyne inclines to treat them as altogether spurious; while on the other hand, if Virg. intended no more than an ordinary parenthesis, it must be admitted that his sentence is exceedingly ill constructed. I think then that every thing points to the supposition, which at one time occurred to Heyne himself, that we have here one of the passages in the Aeneid (the case of the Georgics is different: see on MASK —205) which Virg. left unfinished. His whole conception of a metempsychosis seems, as I have said in the prefatory remarks to this book, to be really inconsistent with the general picture which he gives of the world of spirits, and so he naturally found a difficulty in harmonizing the two in Anchises' narrative. Had the Aeneid been a finished poem, the obstacle would doubtless have been surmounted so far as the mechanical structure of the present passage is concerned, but we should have felt it nevertheless in reading the Sixth Book. A doubt still remains whether ‘MASK’ refers to the whole body of the departed, as ‘MASK’ evidently does, or to the few spoken of in the next clause. In the one case the meaning will be that the whole multitude is sent through Elysium, the greater part to drink the Lethe water and then return to life, the few to remain in Elysium: in the other, that the few are distributed among the spacious plains, a use of ‘MASK’ for which see on 1. 680. On the whole the former view seems to agree best with the language of these two lines, while any objection which may be raised to it from the language of vv. 748 foll., where Lethe seems to be introduced for the first time, is obviated by the consideration mentioned above, that the present passage as left by Virg. is not meant to cohere with the context. ‘MASK MASK MASK’ like “MASK MASK MASK” 1. 538.",,"743,744",0,,,
20300628,aeneid_book6,Conington,"“MASK MASK” 5. 783. The expression seems to be Virg.'s own, but MASK has “MASK MASK MASK MASK MASK” ‘MASK MASK MASK’ is explained by v. 748.",,745,0,,,
72048129,aeneid_book6,Conington,"Rom. has ‘MASK MASK’ “MASK MASK MASK MASK” says Heyne: but ‘MASK’ is clearly better. ‘MASK’ (fragm, Vat., Med.) is restored by Wagn. after Jahn for ‘MASK’ (Pal., Rom., Gud.).",,746,0,,,
07088494,aeneid_book6,Conington,"the “MASK MASK MASK MASK MASK MASK” of MASK . ‘MASK’ is here the sentient power. It is a very favourite word with Lucr., but almost the only passage in him which illustrates the present is 5. 144, where he denies that natural objects are “MASK MASK MASK MASK” An English reader may remember the disembodied Arvalan in Southey's Curse of Kehama, “MASK MASK MASK MASK MASK MASK” ‘MASK MASK MASK MASK’ comp. vv. 204, 733 above and v. 762 below, and see on 1. 546, MASK . Med., Rom., and Pal. have ‘MASK MASK’ ‘MASK’ is found however in one of Ribbeck's cursives and (from a correction) in Gud. and another, possibly also in fragm. Vat. as corrected, and is acknowledged by Serv. on 7. 464 as one of the four instances in which Virg. has used this form of the genitive, the others being 7 l. c., 3. 354, and 9. 26, in the first and third of which there is also variety in the MSS. ‘MASK’ is doubtless meant to go with both ‘MASK’ and ‘MASK MASK’ but ‘MASK’ is thrown in that we may not feel the want of it in the latter clause.",,747,0,,,
42541619,aeneid_book6,Conington,"seems merely to express the completion of a period, as Serv. explains it, remarking, “MASK MASK MASK MASK MASK” Comp. the use of “MASK” MASK , and see on 1. 9. Whether the revolution is one of the whole period, or, as ‘MASK’ might seem to show, of each successive year, it would perhaps be a refinement to inquire. The mention of a thousand years is probably suggested by the myth in Plato Rep. 10 p. 615 A, where those who have done wrong in life are punished through ten periods of a hundred years each, a hundred years being the estimated length of a life-time on earth, so that each criminal receives tenfold punishment, after which they are allowed to choose new lives, and each is made to drink of the river of Indifference (see on v. 715), as a preliminary to his new existence. Comp. also Plato Phaedr. p. 249, where the period is similarly given. In Pind. fr. 98 (Bergk ed. 1), quoted by Plato Meno p. 81, the return to earth takes place in the ninth year.",,748,0,,,
66716404,aeneid_book6,Conington,"Comp. vv. 714, 715. ‘MASK’ generally, like MASK MASK or MASK MASK , not, as Serv. says some take it, specially of Mercury. ‘MASK’ from their place of discipline. “MASK MASK” MASK . Here it expresses the manner in which the spirits flock to the call, so that it qualifies not so much ‘MASK’ or ‘MASK MASK’ as a verbal notion supplied in thought. Serv. has a curious fancy that ‘MASK’ = ‘MASK’ (see on 5. 211), which might be supported, were it worth while, by some points in the description of Plato Rep. 1. c.",,749,0,,,
22536045,aeneid_book6,Conington,"“MASK MASK” v. 241 above. Med. originally had ‘MASK MASK’ which Ribbeck adopts, as in vv. 241, 787., 7. 562.",,750,0,,,
69835006,aeneid_book6,Conington,"Anchises answers Aeneas' question vv. 719 foll., how those who had been set free from the body could wish to return to it. Perhaps it is best with the later editors to place no stop after ‘MASK MASK’ leaving it to be taken with both verbs, ‘MASK’ and ‘MASK MASK’ Gossrau has collected many instances where it is used with compounds of ‘MASK MASK’ such as “MASK MASK” Ter. Adelph. 1. 1. 46., 4. 2. 40. Comp. v. 449 above. So MASK MASK , MASK MASK .",,751,0,,,
13678670,aeneid_book6,Conington,‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’,,752-755,0,,,
13313344,aeneid_book6,Conington,“MASK MASK” 12. 248. See on v. 709 above.,,753,0,,,
07979511,aeneid_book6,Conington,"“MASK MASK” 12. 562. ‘MASK’ is restored by Wagn. from Med., Pal., Rom., and others for ‘MASK MASK’ which has the support of fragm. Vat., and Gud. Either might stand in point of grammar (Madv. § 382, obs. 3), nor can much be made of the external evidence, as the words are constantly confounded in MSS. (Madv. Emendationes Livianae, p. 302, Munro pref. to Lucretius, p. vi.). The MSS. of Nonius s. v. ‘MASK’ have ‘MASK MASK’",,754,0,,,
07088087,aeneid_book6,Conington,Neither Forc. nor Freund quotes any other instance of this use of ‘MASK MASK’ which however differs from that of reading only as the object of the latter is more restricted. Our word ‘MASK MASK’ appears to express it exactly. ‘MASK’ has occurred in a similar sense above v. 34.,,755,0,,,
54540854,aeneid_book6,Conington,‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’,,756-787,0,,,
31690932,aeneid_book6,Conington,"proceeding from the present point of time, as in v. 890 below. ‘MASK’ means little more than ‘MASK MASK’ but the word is doubtless chosen to suggest a notion of futurity.",,756,0,,,
68066295,aeneid_book6,Conington,"of destiny, as in v. 84 above, 3. 505 &c. ‘MASK MASK MASK’ of the Italian family to be born from Lavinia.",,757,0,,,
22872917,aeneid_book6,Conington,"We might have expected ‘MASK MASK’ but Virg. has preferred to give a new object to ‘MASK MASK’ doubtless for the sake of variety. ‘MASK MASK MASK MASK MASK’ apparently a metaphor from taking physical possession of a territory or inheritance. Forb. comp. the phrases ‘MASK MASK MASK MASK’ ‘MASK MASK’ of adoption into a family. ‘MASK’ seemingly not of the royal family of Troy , but of the Trojan nation generally (comp. “MASK MASK”), as the Roman worthies are mentioned afterwards indiscriminately, without reference to descent from Aeneas: but it is not easy to say MASK a context like this, where Anchises speaks of himself and his son as the founders of a nation. With the line comp. generally v. 680 above.",,758,0,,,
48750628,aeneid_book6,Conington,3. 379.,,759,0,,,
58011861,aeneid_book6,Conington,"parenthetical, like MASK . ‘MASK MASK MASK’ “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK” Serv., who apparently means that it was given to young men on their first military success,—a sense sufficiently appropriate here. From Prop. 5. 3. 68, Suet. Claud. 28, it seems to have been bestowed on the occasion of the celebration of a triumph. Others explain it as ‘MASK’ and Donatus makes it the emblem of peace.",,760,0,,,
92317697,aeneid_book6,Conington,"Comp. v. 434 above. ‘MASK’ of virtual rather than actual possession, ‘MASK MASK’ being a place in the upper world. Heins. wished to read ‘MASK MASK’ ‘MASK MASK’ the custom of drawing lots for places (comp. 5. 132) is transferred to the shades as in such passages as Hor. 2 Od. 3. 25 foll.",,761,0,,,
79375791,aeneid_book6,Conington,"see on 1. 546. ‘MASK MASK MASK MASK’ Italian blood mingling in his veins with our own. So Evander speaks of Pallus as “MASK MASK MASK” 8. 510, his own race being regarded as the normal element. Some of Pierius' MSS. have “MASK MASK MASK MASK”",,762,0,,,
02327940,aeneid_book6,Conington,"seems to indicate that the name afterwards became a common one at Alba, as Livy 1. 3, quoted by Forb., says “MASK MASK MASK MASK MASK MASK MASK MASK MASK” ‘MASK’ means no more than latest: it came however to be applied to children born after the father's death ( MASK , Varro L. L. 9. 38),—or born after the father's last will (Gaius Inst. 1. 147, Ulpian Dig. 26. 2, 5, referred to by Freund s. v.: see Dict. A. “MASK MASK” Roman). Here it evidently has its original meaning, as Caesellius Vindex ap. Gell. 2. 16 long ago remarked, though Serv. and in later times even Henry and Sir G. Lewis give it the sense of ‘MASK’ contrary to the plain meaning of the next line. Virg. seems to have intended to translate the Homeric MASK , as the commentators remark. The word appears to be restricted to children, till we come to writers like Apuleius and Tertullian, who use it as convertible with ‘MASK MASK’ In the legendary accounts Silvius seems actually to have been called Silvius Postumus : see Lewis, Credibility, vol. 1, pp. 357 foll.",,763,0,,,
96901238,aeneid_book6,Conington,"The story, as told by Serv. here and on 1. 270 and others (Lewis, p. 356), is that MASK was left pregnant at Aeneas' death, when, fearing Ascanius, she took refuge in the woods, and there brought forth Silvius; after which an arrangement, variously related, was made, by which Lavinium was left to MASK, and Ascanius founded Alba. In the latter kingdom Silvius eventually succeeded Ascanius, either in default of heirs, or because the actual heir, named Iulus, was too young. Some made Silvius the son of Ascanius, and so Livy 1. 4, who speaks of him as “MASK MASK MASK MASK MASK MASK” Virg. apparently adopts the tradition generally, without thinking it necessary to specify the circumstances of Silvius' birth in the woods, while he indirectly contradicts the story of MASK's fear of Ascanius, which would have jarred on all readers of the Aeneid, by representing Silvius as born in his father's lifetime. The legends of the sequel of Aeneas' life after his settlement in Latium are not altogether reconcilable with the treatment adopted by Virg. in the Aeneid. Virg. doubtless could have harmonized them with his purpose, had he pleased, as skilfully as he has harmonized discordant materials in the story of the Aeneid itself: but he has chosen instead to regard them from a distance, without distinctly committing himself to any one version of them. Even thus however he has not been able to escape some inconsistencies, as the present passage shows, compared with that in the First Book. There (1. 265 foll.) we are told by implication that Aeneas' death and deification takes place three years after his landing in Latium: here he is spoken of as living to old age, a time which must have been conceived of by Virg. as long subsequent to that in which he captivated Dido: there the name of Ascanius is associated with Alba, here that of Silvius. These statements, it is true, may be brought into agreement by supposing that Aeneas reigns at Lavinium after the expiration of three years in camp, Ascanius removing to Alba after his death, and that Silvius is mentioned here simply as the successor of Ascanius at Alba ; but it seems hardly likely that Virg. should have formed a definite and, in one respect at least, independent conception of events which he alludes to so cursorily. With ‘MASK’ Germ. comp. Evander's words to Pallas, 8. 581, “MASK MASK MASK MASK MASK MASK” This is the first mention of the name of Aeneas' destined wife, who has been already alluded to 2. 783., 6. 93. Serv. curiously reconciles ‘MASK’ with the posthumous birth of Silvius by understanding it of the immortal life of the deified Aeneas, as the Greeks call the gods MASK . Henry supposes ‘MASK MASK’ merely to mean that the child was conceived in Aeneas' old age.",,764,0,,,
19502510,aeneid_book6,Conington,"here and v. 779 seems = ‘MASK MASK’ not, as Forb. and others give it, ‘MASK MASK’ ‘MASK’ and ‘MASK’ are doubtless the same words, like ‘MASK’ and ‘MASK MASK’ and ‘MASK’ often has the sense of ‘MASK MASK’ as in 7. 763., 8. 413., 9. 584: but it is also used of bringing forth, as in MASK , Pliny 10. 54. 75, &c., quoted by Freund: and the dat. here naturally points to that meaning, which is indeed one peculiarly consonant to the etymology of the word. Perhaps on a comparison of 7. 763 we may say that Virg. meant to glance at both meanings (comp. also the association of MASK and MASK in Greek tragedy), though in v. 779 it can hardly be meant that Ilia reared as well as bore Romulus. With ‘MASK MASK MASK MASK’ comp. 9. 642, “MASK MASK MASK MASK MASK MASK” Virg. doubtless intended a contrast between the place of Silvius' birth and his high destiny, whatever his view of the story may have been.",,765,0,,,
65290684,aeneid_book6,Conington,"from Silvius, as ‘MASK MASK MASK’ Comp. 1. 6., 5. 123. ‘MASK’ with an abl. as 1. 285., 3. 97. ‘MASK MASK’ 1. 271 note.",,766,0,,,
02475855,aeneid_book6,Conington,"‘MASK’ seems to be used loosely, as Serv. remarks that MASK was the twelfth king of Alba. Other accounts put him fourteenth in a list of sixteen: see Lewis, pp. 360 foll., where it appears further that some omitted him altogether. What MASK did to entitle him to the name of ‘MASK MASK MASK’ does not seem to appear from any extant legend. Ov. M. 14. 622 places the story of Vertumnus and Pomona under his reign.",,767,0,,,
98756264,aeneid_book6,Conington,"MASK comes before Procas in other lists: according to Serv. he is sixth, according to others eighth or ninth. Anchises naturally mentions him as bearing the name of his own father. MASK follows Procas immediately in other lists. For his story see Lewis l. c. and Dict. M. Virg. is the first author cited for this use of ‘MASK’ like ‘MASK’ (comp. 4. 329., 12. 348), which is common in post-Augustan poetry and prose: see Freund. Rom. has ‘MASK MASK’ which might be supported from 1. 20., 287, in which passages, as in Enn. Alex. fr. 11 Vahlen, “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK” the subj. has perhaps something of its future sense.",,768,0,,,
56187159,aeneid_book6,Conington,"MASK MASK , whom Ov. l. c. and F. 4. 31 foll. omits in his list of the Alban kings, appears in other lists next or next but one to the first MASK. The words ‘MASK MASK MASK MASK MASK’ might seem merely to refer to the general contingency to which all these potential personages are subject: comp. v. 828, and see on v. 780: Serv. however explains it by saying that MASK MASK was kept out of his kingdom for fifty-three years by an usurping guardian. Sir G. Lewis rightly remarks that Serv.'s story is inconsistent with Dionysius and others, who assign to this king a reign of thirtyone years: but it is not clear why he should assume that Virg.'s expression cannot be reconciled with the supposition of a long reign, as the uncertainty affects his coming to the throne at all, and apparently ceases after his accession, and the words ‘MASK MASK MASK MASK MASK’ in effect imply that his reign was a glorious one. ‘MASK’ is generally found with ‘MASK MASK’ here it is naturally enough used with ‘MASK MASK’ which, as Madv. § 436 remarks, “MASK MASK MASK MASK MASK MASK MASK MASK”—‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’ “MASK MASK MASK MASK” above v. 403. ‘MASK’ 3. 14.",,769,0,,,
27438745,aeneid_book6,Conington,"It matters little whether a note of exclamation be put after ‘MASK’ or not, as long as it is understood that ‘MASK’ is not a relative but an exclamatory interrogative. ‘MASK MASK’ seems merely to refer to the martial bearing of the young heroes, not, as might be supposed from the next line, to any marks of distinction in war which they wear.",,771,0,,,
22457664,aeneid_book6,Conington,"Heyne, following many of the old editions and one MS., read ‘MASK MASK’ connecting the line with what follows and supposing a difference to be made between those who are famed in war and those who are famed in peace. But this interpretation ignores the nature of the ‘MASK MASK’ which was given for preserving the life of a citizen in war and slaying an enemy, so that this line contains no contrast to the preceding, but only a specification and a climax (see Dict. A. ‘MASK’). ‘MASK MASK’ see on 1. 567. The expression was doubtless originally a piece of mere simplicity, a person being supposed to carry his limbs or at least the upper parts of his body as he might carry any thing separate from him: but in using it here Virg. may have thought of carrying the umbrageous wreath on the forehead, as conceivably MASK may have intended to indicate the feeling of weight and oppression in the head and eyes. ‘MASK’ like “MASK MASK MASK MASK” 8. 276. The civic wreath was originally given only to those who distinguished themselves in hand to hand combat: like other ancient honours however it was voted by the senate to Augustus, who had oaken wreaths hung before his doors as being the perpetual preserver of the citizens. Gossrau, from whom this is taken, refers to Ov. F. 1. 614., 4. 953. This doubtless suggested the image to Virg., who is glad to show that Augustus is only the heir to the honours of his ancestors.",,772,0,,,
02004599,aeneid_book6,Conington,"For the various lists of the Latin colonies, which were called the towns of the Prisci Latini , see Lewis, p. 362 foll. For the names here see Dict. Geogr.",,773,0,,,
96656818,aeneid_book6,Conington,"“MASK MASK MASK MASK MASK MASK” MASK of the cities of Italy. “MASK MASK MASK” Hor. 2 Ep. 1. 252, of the fortifications of Augustus. After this line many editions, even in modern times, give another, “MASK MASK MASK MASK MASK MASK MASK” but it has no MS. authority whatever, and is said to be the work of an Italian lawyer, Fabricio Lampugnani.",,774,0,,,
81727580,aeneid_book6,Conington,‘MASK MASK MASK MASK MASK’—i. e. places bearing names. For ‘MASK’ the first reading of Med. is ‘MASK MASK’ which Heins. prefers.,,776,0,,,
32603900,aeneid_book6,Conington,"seems to mean merely, shall appear on earth to join his grandfather, Romulus being naturally associated with Numitor, whom according to the story he restored to his rights. Heyne prefers ‘MASK’ in this sense, after one MS.; but though the change would be easy enough (Med. has ‘MASK’ v. 762, ‘MASK’ v. 765), it is not necessary, as Anchises may speak of his descendants indifferently as they will hereafter appear on earth and as he now sees them in the shades. Other interpretations —‘MASK MASK MASK MASK MASK MASK MASK’ (Serv.)—‘MASK MASK MASK MASK MASK MASK MASK MASK’ (Wagn., who has however since changed his opinion)—‘MASK MASK MASK MASK MASK MASK MASK MASK’ (Thiel) are far less likely. ‘MASK’ 1. 276.",,777,0,,,
38942253,aeneid_book6,Conington,"Comp. 1. 274. ‘MASK MASK’ an attributive gen. There seems no reason for taking ‘MASK’ as an adj. with Wagn. and Forb., though the form might perhaps be justified by the analogy, not of “MASK MASK” Hor. A. P. 292, which they compare, but of ‘MASK’ and ‘MASK MASK’ See on 4. 552.",,778,0,,,
08031457,aeneid_book6,Conington,v. 765 note. Some inferior MSS. give ‘MASK’ see on MASK .,,779,0,,,
